Index,Identifier,Semester_Year,Completed_ALL_PRE,Duplicates_PRE,PRE_STARTDATE,PRE_ENDDATE,PRE_TIME,PRE_SCHOOL,PRE_INSTR_UA,PRE_INSTR_STANFORD,PRE_INSTR_VASSAR,PRE_INSTR_AUSTINCC,PRE_INSTR_UIUC,PRE_INSTR_PIMA,PRE_PCCCRS,PRE_Q18,PRE_Q18_complete,PRE_Q18CF,PRE_Q31,PRE_Q31_complete,PRE_Q31CF,PRE_Q15,PRE_Q15_complete,PRE_Q15CF,PRE_Q32,PRE_Q32_complete,PRE_Q32CF,PRE_POP_GRAPH,PRE_Q12,PRE_Q12_complete,PRE_Q12CF,PRE_Q13,PRE_Q13_complete,PRE_Q13CF,PRE_Q14,PRE_Q14_complete,PRE_Q14CF,PST_RECIPE,PRE_Q5,PRE_Q5_complete,PRE_Q5CF,PRE_Q6,PRE_Q6_complete,PRE_Q6CF,PRE_Q7,PRE_Q7_complete,PRE_Q7CF,PRE_TABLE,PRE_Q26,PRE_Q26_complete,PRE_Q26CF,PRE_Q27,PRE_Q27_complete,PRE_Q27CF,PRE_Q23,PRE_Q23_complete,PRE_Q23CF,PRE_Q25,PRE_Q25_complete,PRE_Q25CF,PRE_ERRORGRAPH,PRE_Q29,PRE_Q29_complete,PRE_Q29CF,PRE_Q30,PRE_Q30_complete,PRE_Q30CF,PRE_Q10,PRE_Q10_complete,PRE_Q10CF,PRE_Q11,PRE_Q11_complete,PRE_Q11CF,PRE_Q28,PRE_Q28_complete,PRE_Q28CF,PRE_Q19,PRE_Q19_complete,PRE_Q19CF,PRE_POLL_TEXT,PRE_Q20,PRE_Q20_complete,PRE_Q20CF,PRE_Q21,PRE_Q21_complete,PRE_Q21CF,PRE_Q33,PRE_Q33_complete,PRE_Q33CF,PRE_Q34,PRE_Q34_complete,PRE_Q34CF,PRE_Q35,PRE_Q35_complete,PRE_Q35CF,PRE_Q3,PRE_Q3_complete,PRE_Q3CF,PRE_Q16,PRE_Q16_complete,PRE_Q16CF,PRE_DIFF,PRE_FREQEN,PRE_CALC,PRE_DAILYM,PRE_DAILYG,PRE_ATT_1,PRE_ATT_2,PRE_ATT_3,PRE_ATT_4,PRE_LK1,REV_PRE_LK1,PRE_LK2,REV_PRE_LK2,PRE_LK3,REV_PRE_LK3,PRE_LK3_Duplicate,PRE_LK4,REV_PRE_LK4,PRE_LK5,REV_PRE_LK5,PRE_PREVMT,PRE_MOREMT,PRE_MORESC,PRE_WHYCS_1,PRE_WHYCS_2,PRE_WHYCS_3,PRE_WHYCS_4,PRE_WHYCS_5,PRE_WHYCS_6,PRE_WHYCS_7,PRE_WHYCS_7_TEXT,PRE_YEAR,PRE_YEAR_OTHER_TEXT,PRE_MAJOR_HUM,PRE_MAJOR_ARTS,PRE_MAJOR_SOCSCI,PRE_MAJOR_EDU,PRE_MAJOR_SCI,PRE_MAJOR_EMC,PRE_MAJOR_BUS,PRE_MAJOR_HEALTH,PRE_MAJOR_TRADE,PRE_MAJOR_JOUR,PRE_MAJOR_GEN,PRE_MAJOR_UND,PRE_MAJOR_OTHER,PRE_MAJOR_OTHER_TEXT,PRE_WHYMAJ_1,PRE_WHYMAJ_2,PRE_WHYMAJ_3,PRE_WHYMAJ_4,PRE_WHYMAJ_5,PRE_WHYMAJ_6,PRE_WHYMAJ_7,PRE_WHYMAJ_8,PRE_WHYMAJ_8_TEXT,PRE_AGE,PRE_GENDER,PRE_RACE_AA,PRE_RACE_AS,PRE_RACE_CAUC,PRE_RACE_HIS,PRE_RACE_NA,PRE_RACE_OTHER,PRE_RACE_OTHER_TEXT,PRE_RACE_PNTS,PRE_DIS_PHYS,PRE_DIS_PHYS_TEXT,PRE_DIS_COG,PRE_DIS_COG_TEXT,PRE_DIS_LEARN,PRE_DIS_LEARN_TEXT,PRE_DIS_Prefer_Not_Say,PRE_HSUS,PRE_ELEM_WHERE,PRE_MIDDLE_WHERE,PRE_HS_WHERE,PRE_EFFORT,PRE_Q31_scored,PRE_Q15_scored,PRE_Q32_scored,PRE_Q12_scored,PRE_Q13_scored,PRE_Q14_scored,PRE_Q5_scored,PRE_Q6_scored,PRE_Q7_scored,PRE_Q26_scored,PRE_Q27_scored,PRE_Q23_scored,PRE_Q29_scored,PRE_Q30_scored,PRE_Q10_scored,PRE_Q11_scored,PRE_Q28_scored,PRE_Q19_scored,PRE_Q20_scored,PRE_Q21_scored,PRE_Q33_scored,PRE_Q34_scored,PRE_Q35_scored,PRE_Q3_scored,PRE_Q16_scored,PRE_SCORE,PRE_Compete_total_percent,PRE_CF_Total,PRE_CF_Mean,PRE_AGE_NEW,PRE_DIFF_REV,PRE_ATT_1_REV,PRE_ATT_2_REV,PRE_ATT_3_REV,PRE_ATT_4_REV,FAC1_1,FAC2_1,FAC3_1,ZPR_1,ZRE_1,STEM_MAJOR,WHYCS_COMP,MAJOR_COMP,WHYMAJ_COMP,RACE_COMP,DIS_COMP
2508,STUDENT 2508,1,1,0,1/20/15 17:45,1/20/15 18:32,47,1,21,999,999,999,999,999,999,4,1,3,3,1,4,3,1,4,3,1,3,1,3,1,3,3,1,3,2,1,1,1,2,1,4,3,1,4,2,1,1,1,2,1,4,4,1,3,4,1,2,2,1,4,1,1,1,3,2,1,3,2,1,4,4,1,4,2,1,4,2,1,4,1,4,1,4,1,1,4,3,1,4,4,1,4,3,1,4,2,1,4,2,1,4,2,5,3,3,0,2,1,2,2,2,3,2,3,2,3,2,2,3,999,999,5,0,2,0,1,0,0,0,0,0,999,4,999,0,0,1,0,0,0,0,0,0,0,0,0,0,999,1,1,0,0,0,0,0,0,999,2,2,0,0,1,0,0,0,999,0,0,999,0,999,0,999,0,1,999,999,999,4,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,17,1,86,3.44,2,4,3,4,3,3,0.126581704,0.799644486,-0.014210834,0.565984011,0.249592311,0,1,1,2,1,0
2509,STUDENT 2509,3,1,0,1/27/16 13:16,1/27/16 13:32,16,1,32,999,999,999,999,999,999,999,0,999,3,1,3,1,1,4,4,1,4,1,3,1,4,2,1,3,3,1,3,1,2,1,4,3,1,4,1,1,2,1,2,1,4,3,1,4,4,1,4,999,0,999,1,2,1,1,4,1,1,2,1,3,2,1,2,2,1,4,2,1,4,1,2,1,3,1,1,4,3,1,4,4,1,4,1,1,3,2,1,4,2,1,4,3,4,4,2,2,3,1,1,2,1,4,1,4,1,4,999,2,3,2,3,4,2,1,0,1,0,0,0,0,0,999,4,999,0,0,1,0,0,0,0,0,0,0,0,0,0,999,1,1,1,1,0,0,0,0,999,2,1,0,0,1,0,0,0,999,0,0,999,0,999,0,999,0,1,999,999,999,3,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,17,1,84,3.36,2,3,2,4,4,3,1.175857423,0.101107402,1.113613441,0.321204269,0.495311179,0,1,1,4,1,0
2510,STUDENT 2510,3,1,0,1/27/16 15:01,1/27/16 15:56,55,1,48,999,999,999,999,999,999,999,0,999,3,1,3,3,1,3,4,1,3,1,3,1,4,1,1,3,3,1,2,1,2,1,4,3,1,4,3,1,3,1,2,1,4,3,1,3,3,1,3,999,0,999,1,1,1,3,4,1,4,2,1,3,2,1,1,2,1,4,2,1,4,1,4,1,2,3,1,2,3,1,3,4,1,3,3,1,3,2,1,3,2,1,3,2,1,3,2,1,4,2,2,3,3,2,2,3,2,3,999,2,3,3,2,5,1,3,0,0,0,0,1,1,0,999,4,999,0,0,1,0,0,0,0,0,0,0,0,0,0,999,1,0,0,0,0,0,1,0,999,2,2,0,0,0,1,0,0,999,0,0,999,0,999,0,999,0,1,999,999,999,3,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,17,1,77,3.08,2,4,1,3,3,2,-0.311964533,-0.445011031,-1.712790178,-0.439519598,1.25895365,0,2,1,2,1,0
2511,STUDENT 2511,1,1,0,1/20/15 16:00,1/20/15 16:39,39,1,50,999,999,999,999,999,999,4,1,3,3,1,1,3,1,3,1,1,4,1,4,1,3,3,1,1,3,1,2,1,2,1,4,3,1,4,3,1,4,1,2,1,3,3,1,3,4,1,2,1,1,2,1,3,1,1,2,1,2,4,1,2,4,1,2,2,1,2,2,1,3,1,4,1,2,1,1,2,3,1,4,4,1,4,3,1,4,2,1,4,2,1,4,3,3,1,1,0,3,1,4,4,4,1,3,2,2,3,2,2,3,999,999,5,0,2,0,1,0,0,0,0,0,999,4,999,0,1,0,0,0,0,0,0,0,0,0,0,0,999,1,1,0,1,1,0,0,0,999,2,2,0,0,1,0,0,0,999,0,0,999,0,999,0,999,0,1,999,999,999,5,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,17,1,70,2.8,2,3,2,4,1,1,-1.952375188,0.068748543,0.962699539,-0.039427754,0.857326808,0,1,1,4,1,0
2512,STUDENT 2512,1,1,0,1/21/15 20:19,1/21/15 20:35,16,1,50,999,999,999,999,999,999,4,1,1,4,1,2,3,1,4,4,1,4,1,3,1,4,3,1,4,4,1,3,1,2,1,2,1,1,4,3,1,2,1,2,1,4,4,1,4,3,1,3,3,1,2,1,1,1,3,1,1,4,2,1,4,1,1,4,2,1,3,2,1,3,1,1,1,4,1,1,4,3,1,4,4,1,4,3,1,1,2,1,4,2,1,4,3,5,5,3,2,1,1,2,3,1,4,1,4,1,4,1,1,4,999,999,2,3,3,0,1,0,0,0,0,0,999,4,999,0,0,0,0,1,0,0,0,0,0,0,0,0,999,1,1,1,1,0,0,0,0,999,2,1,0,0,1,0,0,0,999,0,0,999,0,999,0,999,1,1,999,999,999,5,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,17,1,86,3.44,2,3,4,4,3,2,0.991863888,1.411836297,1.073450506,1.410672869,-0.598337294,1,1,1,4,1,1
2513,STUDENT 2513,1,1,0,2/11/15 22:31,2/11/15 22:59,28,1,54,999,999,999,999,999,999,4,1,1,4,1,3,3,1,4,3,1,3,1,3,1,4,1,1,3,4,1,3,1,2,1,4,3,1,4,3,1,2,1,2,1,4,3,1,4,1,1,3,3,1,2,1,3,1,3,1,1,2,2,1,1,1,1,4,1,1,2,3,1,4,1,4,1,4,1,1,4,3,1,4,4,1,4,1,1,3,2,1,4,2,1,4,3,3,1,2,1,2,2,3,3,2,3,2,3,2,3,2,3,2,999,999,4,3,2,0,1,1,0,0,0,0,999,4,999,0,0,0,0,0,0,0,0,1,0,0,0,0,999,1,1,1,1,0,0,0,0,999,2,2,0,0,1,0,0,0,999,0,0,999,0,999,0,999,0,1,999,999,999,5,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,17,1,84,3.36,2,3,3,3,2,2,-0.165240689,-0.280539274,1.323126988,0.9315696,-0.117395889,0,2,1,4,1,0
2514,STUDENT 2514,1,1,0,1/26/15 19:02,1/26/15 19:25,23,2,999,999,999,999,999,1,1,4,1,1,3,1,4,3,1,4,4,1,4,1,3,1,4,4,1,4,3,1,4,1,2,1,4,3,1,3,2,1,3,1,2,1,4,3,1,4,1,1,4,1,1,1,1,3,1,3,3,1,2,2,1,4,2,1,3,3,1,4,2,1,4,1,2,1,1,4,1,1,3,1,4,4,1,4,3,1,4,2,1,4,2,1,4,2,5,3,3,3,2,1,1,3,2,3,1,4,2,3,2,2,3,999,999,4,3,2,0,1,0,0,0,0,0,999,4,999,0,0,0,0,0,0,0,0,1,0,0,0,0,999,1,0,0,0,0,0,0,0,999,2,1,0,0,1,0,0,0,999,0,0,999,0,999,0,999,0,1,999,999,999,5,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,16,1,88,3.52,2,4,3,4,4,2,0.660242809,1.585336661,-1.038080978,1.234248721,-0.686525364,0,1,1,1,1,0
2515,STUDENT 2515,3,1,0,1/29/16 13:07,1/29/16 13:29,22,15,999,999,999,999,2,999,999,999,0,999,3,1,3,3,1,4,4,1,4,1,3,1,4,4,1,3,3,1,3,1,2,1,4,3,1,4,4,1,1,1,2,1,4,3,1,3,2,1,1,999,0,999,1,1,1,3,2,1,2,2,1,2,1,1,1,2,1,3,2,1,3,1,3,1,1,4,1,1,3,1,4,2,1,1,1,1,1,2,1,4,2,1,3,3,3,3,2,2,4,1,4,3,3,2,2,3,1,4,999,1,4,3,2,4,1,3,0,1,1,0,0,0,0,999,4,999,0,0,1,0,0,0,0,0,0,0,0,0,0,999,1,0,0,1,0,0,0,0,999,2,2,0,1,0,0,0,0,999,0,0,999,0,999,0,999,0,1,999,999,999,2,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,16,1,67,2.68,2,3,1,4,1,2,-1.005422066,0.817782898,-0.074929339,-1.064933804,1.62147824,0,2,1,2,1,0
2516,STUDENT 2516,1,1,0,1/16/15 15:24,1/16/15 15:43,19,1,6,999,999,999,999,999,999,4,1,1,3,1,4,3,1,4,4,1,4,1,3,1,4,3,1,3,2,1,1,1,2,1,4,3,1,4,4,1,3,1,2,1,4,3,1,4,4,1,4,1,1,1,1,1,1,4,3,1,1,2,1,4,2,1,3,2,1,4,2,1,4,1,2,1,1,4,1,1,4,1,3,4,1,4,1,1,3,2,1,4,2,1,4,2,3,5,2,0,4,2,1,3,1,4,1,4,1,4,1,2,3,999,999,5,1,2,0,1,0,0,0,0,0,999,4,999,0,0,1,0,1,0,0,0,0,0,0,0,0,999,0,0,1,1,0,0,0,0,999,2,2,0,0,0,0,0,0,999,0,0,999,0,999,0,999,0,1,999,999,999,3,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,16,1,83,3.32,2,4,1,3,4,2,1.581129395,-1.273425924,-0.300095835,0.286170044,0.265190727,1,1,2,2,0,0
2517,STUDENT 2517,1,1,0,1/29/15 13:37,1/29/15 14:11,34,1,7,999,999,999,999,999,999,4,1,1,3,1,1,3,1,3,1,1,3,1,3,1,3,1,1,4,4,1,1,1,2,1,4,3,1,3,4,1,1,1,2,1,4,4,1,2,4,1,2,1,1,2,1,1,1,2,2,1,1,2,1,2,1,1,1,3,1,2,2,1,2,1,4,1,1,3,1,1,4,1,2,4,1,4,4,1,2,2,1,4,2,1,3,4,3,5,3,2,3,1,4,4,3,2,2,3,1,4,1,2,3,999,999,2,3,3,0,1,0,1,0,0,1,it's in a real planetarium!!!,4,999,0,0,1,0,0,0,0,0,0,0,0,0,0,999,1,1,1,1,1,0,0,0,999,2,1,0,0,0,0,1,0,999,0,0,999,0,999,1,ADHD,0,1,999,999,999,3,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,16,1,58,2.32,2,2,2,4,1,1,-1.437682117,1.275580202,1.402841786,-0.661925628,1.216923877,0,3,1,5,1,1
2518,STUDENT 2518,1,1,0,1/26/15 10:20,1/26/15 10:43,23,1,12,999,999,999,999,999,999,2,1,2,3,1,3,3,1,4,4,1,4,1,3,1,3,4,1,4,3,1,3,1,2,1,3,3,1,4,4,1,2,1,2,1,4,3,1,3,4,1,4,1,1,1,1,1,1,4,4,1,4,3,1,2,2,1,2,3,1,2,2,1,3,1,4,1,2,3,1,3,3,1,4,4,1,4,3,1,3,1,1,4,2,1,4,3,3,4,2,2,2,2,3,3,3,2,2,3,1,4,1,2,3,999,999,4,3,3,0,1,1,0,0,0,0,999,4,999,0,0,0,0,0,0,1,0,0,0,0,0,0,999,1,0,0,0,0,0,0,0,999,2,1,0,1,0,0,0,0,999,0,0,999,0,999,0,999,0,1,999,999,999,3,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,16,1,82,3.28,2,3,3,3,2,2,-0.726460969,0.652351192,-0.813350601,-0.573394427,1.128053015,0,2,1,1,1,0
2519,STUDENT 2519,1,1,0,1/27/15 20:12,1/27/15 21:53,101,1,17,999,999,999,999,999,999,4,1,1,1,1,3,3,1,4,3,1,2,1,3,1,4,4,1,4,5,1,3,1,2,1,4,3,1,4,5,1,4,1,2,1,4,3,1,3,1,1,4,3,1,1,1,1,1,4,2,1,4,2,1,4,1,1,4,2,1,4,2,1,4,1,1,1,4,1,1,4,3,1,4,4,1,4,3,1,4,2,1,4,2,1,4,2,4,3,3,3,1,1,2,2,2,3,2,3,1,4,1,1,4,999,999,2,3,3,0,0,1,0,0,0,0,999,4,999,0,0,1,0,1,0,0,0,0,0,0,0,0,999,1,1,1,1,0,0,0,0,999,2,2,0,0,1,0,0,0,999,0,0,999,0,999,0,999,0,1,999,999,999,5,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,16,1,95,3.8,2,4,4,4,3,3,0.037473364,2.061950252,1.159381236,1.164260788,-0.616268914,1,1,2,4,1,0
2520,STUDENT 2520,1,1,0,1/20/15 18:03,1/20/15 19:16,73,1,17,999,999,999,999,999,999,3,1,2,3,1,1,3,1,3,4,1,1,1,3,1,4,1,1,3,3,1,2,1,2,1,4,3,1,3,3,1,2,1,2,1,4,3,1,4,4,1,2,1,1,1,1,3,1,4,4,1,4,5,1,1,2,1,3,4,1,2,2,1,4,1,4,1,3,3,1,2,3,1,4,4,1,4,4,1,1,2,1,4,2,1,4,2,1,4,0,0,4,3,2,3,2,3,2,3,2,3,2,3,2,999,999,5,0,0,0,0,1,0,0,1,1,Upper-division credit in Anthropology,4,999,1,0,1,0,0,0,0,0,0,0,0,0,1,Anthropology,1,1,1,1,0,0,0,0,999,2,2,0,0,1,0,0,0,999,0,0,999,0,999,0,999,1,1,999,999,999,5,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,16,1,73,2.92,2,4,1,2,3,2,0.366591476,-2.667454362,1.295469142,0.908963537,-0.359992186,0,3,3,4,1,1
2521,STUDENT 2521,3,1,0,1/21/16 16:13,1/21/16 16:38,25,1,30,999,999,999,999,999,999,999,0,999,1,1,2,3,1,4,4,1,3,1,3,1,3,2,1,3,3,1,1,1,2,1,3,3,1,4,2,1,2,1,2,1,4,2,1,1,4,1,1,999,0,999,1,1,1,3,4,1,3,2,1,3,1,1,3,2,1,4,2,1,3,1,3,1,3,4,1,4,3,1,3,4,1,3,1,1,3,2,1,4,2,1,4,3,1,5,1,0,2,3,3,2,2,3,2,3,2,3,999,3,2,2,3,5,0,3,0,0,1,0,0,1,0,999,4,999,0,0,0,0,0,0,0,0,0,0,1,0,0,999,0,0,0,0,0,0,0,1,I chose my major because I can take classes I a,2,2,0,0,1,0,0,0,999,0,0,999,0,999,1,ADD,0,1,999,999,999,4,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,16,1,74,2.96,2,3,3,2,2,3,0.133965791,-1.779581558,-1.448054122,-0.103317042,0.656172124,0,2,1,1,1,1
2522,STUDENT 2522,3,1,0,2/9/16 15:42,2/9/16 16:33,51,1,32,999,999,999,999,999,999,999,0,999,3,1,4,3,1,4,4,1,4,1,3,1,3,1,1,3,5,1,3,1,1,1,2,3,1,3,1,1,2,1,2,1,3,3,1,3,1,1,3,999,0,999,1,2,1,2,3,1,2,5,1,2,2,1,1,2,1,4,2,1,3,1,4,1,2,1,1,3,3,1,3,4,1,3,3,1,3,2,1,2,2,1,2,2,4,5,2,2,1,1,2,2,1,4,2,3,2,3,999,3,2,2,3,1,3,3,0,0,1,0,0,0,1,Professor,4,999,0,0,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,0,0,1,0,0,999,2,1,0,1,0,0,0,0,999,0,0,999,0,999,0,999,0,2,Nepal,Nepal,Nepal United State,5,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,16,1,69,2.76,2,4,4,4,3,3,0.66275141,0.399955828,-1.679648346,1.824059342,-1.278598861,1,2,1,1,1,0
2523,STUDENT 2523,1,1,0,1/21/15 22:15,1/21/15 22:46,31,1,39,999,999,999,999,999,999,4,1,2,3,1,2,1,1,2,4,1,3,1,3,1,3,2,1,2,4,1,3,1,2,1,3,3,1,3,5,1,3,1,2,1,4,1,1,2,1,1,3,3,1,3,1,3,1,2,2,1,3,2,1,3,2,1,2,4,1,2,2,1,3,1,4,1,1,2,1,1,3,1,3,4,1,3,4,1,2,2,1,3,2,1,3,3,4,5,2,2,4,1,4,4,3,2,2,3,2,3,2,2,3,999,999,5,1,2,0,0,1,0,0,0,0,999,4,999,0,0,1,0,0,0,0,0,0,0,0,0,0,999,1,0,0,0,0,0,0,0,999,2,1,0,0,1,0,0,0,999,0,0,999,0,999,0,999,0,1,999,999,999,4,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,16,1,64,2.56,2,3,1,4,1,1,-1.112318522,0.825258257,-0.739349469,-0.412377059,0.966417886,0,1,1,1,1,0
2524,STUDENT 2524,3,1,0,1/26/16 20:32,1/26/16 21:35,63,1,48,999,999,999,999,999,999,999,0,999,3,1,2,3,1,4,1,1,2,1,3,1,3,1,1,3,2,1,3,1,2,1,3,3,1,4,1,1,3,1,2,1,4,3,1,1,2,1,3,999,0,999,1,3,1,1,4,1,3,2,1,3,1,1,4,2,1,4,2,1,4,1,2,1,3,1,1,3,4,1,3,4,1,4,1,1,2,2,1,4,2,1,4,2,3,2,2,1,4,2,2,3,3,2,3,2,2,3,999,3,2,4,1,5,1,3,0,1,0,0,0,0,0,999,4,999,0,0,0,1,0,0,0,0,0,0,0,0,0,999,0,0,0,1,1,0,0,0,999,2,2,0,0,0,1,0,0,999,0,0,999,0,999,0,999,0,1,999,999,999,5,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,16,1,77,3.08,2,4,1,3,3,2,-0.959014344,-0.155919841,-0.650828333,0.508142778,0.042366368,0,1,1,2,1,0
2525,STUDENT 2525,3,1,0,1/28/16 23:25,1/29/16 0:01,36,1,48,999,999,999,999,999,999,999,0,999,3,1,3,3,1,3,4,1,3,1,3,1,4,2,1,2,4,1,3,1,2,1,4,3,1,3,1,1,3,1,2,1,3,3,1,2,1,1,3,999,0,999,1,1,1,3,2,1,1,4,1,1,2,1,2,2,1,3,2,1,3,1,4,1,1,2,1,2,2,1,1,3,1,1,3,1,2,2,1,4,2,1,3,3,4,5,2,2,2,2,3,3,2,3,2,3,2,3,999,2,3,3,2,1,3,3,0,1,1,0,1,1,0,999,4,999,0,0,0,0,0,0,0,1,0,0,0,0,0,999,1,0,1,0,0,0,0,0,999,2,2,0,0,0,1,0,0,999,0,0,999,0,999,0,999,1,1,999,999,999,3,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,16,1,63,2.52,2,3,3,3,2,2,-0.326049857,0.601305435,-0.342370579,-0.395865027,0.949842504,0,4,1,2,1,1
2526,STUDENT 2526,1,1,0,1/25/15 18:32,1/25/15 18:56,24,1,11,999,999,999,999,999,999,1,1,1,3,1,4,3,1,4,4,1,4,1,4,1,4,2,1,2,3,1,3,1,1,1,2,1,1,1,1,1,2,1,1,1,3,3,1,4,1,1,4,1,1,1,1,3,1,3,5,1,2,2,1,3,1,1,3,2,1,4,2,1,4,1,1,1,3,2,1,3,3,1,4,4,1,4,3,1,4,2,1,2,2,1,4,3,5,3,3,3,3,1,2,3,3,2,2,3,2,3,1,2,3,999,999,3,2,3,0,0,1,0,0,0,0,999,4,999,0,0,1,0,0,0,0,0,0,0,0,0,0,999,1,0,0,0,0,0,0,0,999,2,1,0,1,0,0,0,0,999,0,0,999,0,999,1,999,0,2,China,China,China,3,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,15,1,80,3.2,2,3,2,4,3,2,-0.860419405,2.003087632,-0.836962009,-0.45071468,0.739613503,0,1,1,1,1,1
2527,STUDENT 2527,1,1,0,1/28/15 21:07,1/28/15 21:27,20,1,17,999,999,999,999,999,999,4,1,2,3,1,3,2,1,2,4,1,3,1,3,1,3,1,1,3,3,1,1,1,2,1,1,3,1,4,5,1,3,1,2,1,4,3,1,3,1,1,2,1,1,2,1,3,1,2,1,1,2,2,1,4,1,1,4,3,1,1,2,1,4,1,3,1,1,4,1,2,3,1,4,4,1,4,5,1,3,2,1,2,3,1,2,3,1,4,2,1,3,1,3,3,2,3,2,3,3,2,3,2,3,999,999,3,3,3,0,1,1,0,1,0,0,999,4,999,0,0,0,0,0,0,0,1,0,0,0,0,0,999,1,1,0,1,0,0,0,0,999,2,2,0,0,1,0,0,0,999,0,0,999,0,999,0,999,0,1,999,999,999,5,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,15,1,67,2.68,2,3,2,4,2,2,-0.175525822,-0.370054134,0.682634511,0.606167466,-0.321323493,0,3,1,3,1,0
2528,STUDENT 2528,1,1,0,1/27/15 22:56,1/27/15 23:38,42,1,17,999,999,999,999,999,999,4,1,2,3,1,4,3,1,4,1,1,4,1,3,1,4,4,1,3,3,1,1,1,2,1,4,3,1,4,4,1,3,1,2,1,4,4,1,1,1,1,3,3,1,1,1,1,1,2,5,1,3,2,1,2,2,1,2,2,1,4,2,1,4,1,4,1,4,1,1,4,3,1,1,2,1,1,1,1,4,2,1,4,2,1,4,2,3,3,3,1,2,2,2,2,2,3,2,3,1,4,1,2,3,999,999,5,0,2,1,0,1,0,0,0,0,999,4,999,0,0,1,0,0,0,0,0,0,0,0,0,0,999,1,0,0,0,0,0,0,0,999,2,2,0,0,1,0,0,0,999,0,0,999,0,999,0,999,0,1,999,999,999,4,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,15,1,78,3.12,2,4,3,3,3,3,0.144342766,0.431762801,-0.94980208,0.248945346,0.037269151,0,2,1,1,1,0
2529,STUDENT 2529,1,1,0,1/19/15 18:22,1/19/15 18:45,23,1,17,999,999,999,999,999,999,4,1,1,2,1,2,3,1,3,4,1,2,1,3,1,3,1,1,2,3,1,2,1,2,1,4,3,1,4,2,1,2,1,2,1,4,3,1,3,1,1,1,1,1,4,1,3,1,2,4,1,2,2,1,3,2,1,3,2,1,4,2,1,4,1,2,1,1,1,1,2,4,1,3,4,1,4,1,1,2,2,1,3,2,1,3,4,3,2,2,1,2,2,3,2,2,3,2,3,1,4,1,2,3,999,999,5,1,2,0,0,1,0,0,0,1,Needed for major,4,999,0,0,0,0,0,0,0,0,1,0,0,0,0,999,1,0,0,1,0,0,0,0,999,2,2,0,0,1,0,0,0,999,0,0,999,0,999,0,999,0,1,999,999,999,5,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,15,1,68,2.72,2,2,3,3,2,3,-0.284504535,-0.049697549,-0.200765612,0.921670306,-0.638036795,0,2,1,2,1,0
